filename,x1,y1,x2,y2,with_mask
006136.jpg,193,105,540,560,TRUE
006137.jpg,319,0,751,558,TRUE
006138.jpg,312,0,706,498,TRUE
006139.jpg,643,574,955,1047,TRUE
006139.jpg,57,952,412,1336,TRUE
006139.jpg,337,619,539,889,TRUE
006139.jpg,195,420,374,594,TRUE
006140.jpg,246,61,987,1036,TRUE
006141.jpg,14,266,694,1087,TRUE
006142.jpg,326,0,741,477,TRUE
006142.jpg,355,0,529,116,TRUE
006143.jpg,350,173,749,755,TRUE
006144.jpg,309,294,426,467,FALSE
006144.jpg,498,341,713,675,FALSE
006145.jpg,175,438,588,1005,FALSE
006146.jpg,526,350,885,883,TRUE
006147.jpg,646,22,1080,892,FALSE
006148.jpg,306,82,880,786,TRUE
006149.jpg,375,177,871,929,TRUE
006150.jpg,344,161,710,664,TRUE
006151.jpg,142,10,480,452,TRUE
006152.jpg,67,142,608,961,TRUE
006152.jpg,771,37,950,296,TRUE
006152.jpg,767,377,958,641,TRUE
006152.jpg,765,733,951,967,FALSE
006153.jpg,0,7,541,769,FALSE
006154.jpg,146,146,527,767,TRUE
006155.jpg,296,140,806,863,TRUE
006156.jpg,157,341,408,761,TRUE
006157.jpg,143,130,799,1084,TRUE
006158.jpg,75,240,430,785,TRUE
006159.jpg,389,170,770,793,TRUE
006160.jpg,257,207,765,869,TRUE
006161.jpg,362,78,534,302,TRUE
006161.jpg,159,319,309,529,TRUE
006162.jpg,128,127,395,457,TRUE
006163.jpg,376,36,455,145,TRUE
006163.jpg,85,28,214,196,TRUE
006163.jpg,113,329,198,438,TRUE
006163.jpg,352,341,440,470,TRUE
006164.jpg,240,130,445,449,TRUE
006165.jpg,371,26,830,800,TRUE
006166.jpg,151,33,937,898,TRUE
006167.jpg,298,99,706,654,TRUE
006168.jpg,508,413,747,766,TRUE
006168.jpg,996,806,1079,931,FALSE
006169.jpg,111,153,478,602,TRUE
006169.jpg,605,126,971,587,TRUE
006170.jpg,499,274,717,563,TRUE
006171.jpg,352,235,717,748,TRUE
006172.jpg,267,60,745,764,TRUE
006173.jpg,342,39,399,118,FALSE
006174.jpg,319,284,745,795,TRUE
006175.jpg,334,270,762,875,TRUE
006176.jpg,125,306,293,584,TRUE
006177.jpg,176,385,668,920,TRUE
006178.jpg,225,312,566,795,TRUE
006179.jpg,294,182,779,878,TRUE
006180.jpg,380,233,763,765,TRUE
006181.jpg,346,253,847,854,TRUE
006182.jpg,439,347,804,804,TRUE
006183.jpg,151,18,730,785,TRUE
006184.jpg,5,13,226,356,TRUE
006184.jpg,694,16,898,348,TRUE
006184.jpg,233,14,456,305,TRUE
006184.jpg,480,12,677,350,TRUE
006185.jpg,396,197,746,661,TRUE
006186.jpg,379,130,698,576,TRUE
006187.jpg,303,140,767,784,TRUE
006188.jpg,541,727,655,902,TRUE
006189.jpg,769,64,984,369,TRUE
006189.jpg,281,219,506,508,TRUE
006190.jpg,359,185,644,595,TRUE
006191.jpg,412,297,824,802,FALSE
006192.jpg,313,192,769,856,TRUE
006193.jpg,390,225,561,457,FALSE
006193.jpg,744,373,880,569,TRUE
006194.jpg,197,7,725,772,TRUE
006195.jpg,377,140,697,569,TRUE
006196.jpg,278,186,477,492,TRUE
006196.jpg,544,519,647,696,TRUE
006197.jpg,422,165,542,330,TRUE
006198.jpg,272,8,713,457,TRUE
006199.jpg,69,429,420,946,TRUE
006199.jpg,445,521,846,1029,TRUE
006200.jpg,106,155,202,295,TRUE
006200.jpg,236,143,339,289,TRUE
006201.jpg,763,331,970,607,TRUE
006202.jpg,647,258,957,692,TRUE
006203.jpg,725,229,985,576,TRUE
006204.jpg,418,104,709,558,TRUE
006205.jpg,99,159,584,856,TRUE
006206.jpg,564,15,1060,600,TRUE
006207.jpg,352,330,747,930,TRUE
006208.jpg,288,93,651,629,FALSE
006209.jpg,534,95,679,321,TRUE
006210.jpg,282,145,763,827,TRUE
006211.jpg,273,257,687,811,TRUE
006212.jpg,372,154,677,676,TRUE
006213.jpg,192,287,634,860,TRUE
006214.jpg,411,134,784,784,TRUE
006215.jpg,255,108,513,452,TRUE
006216.jpg,102,218,780,1071,TRUE
006217.jpg,147,124,403,501,TRUE
006217.jpg,653,144,893,468,TRUE
006218.jpg,171,247,610,897,TRUE
006219.jpg,160,132,385,443,TRUE
006220.jpg,207,251,394,526,FALSE
006221.jpg,274,218,400,384,FALSE
006222.jpg,265,129,568,467,TRUE
006223.jpg,94,26,807,900,TRUE
006224.jpg,15,70,317,381,TRUE
006225.jpg,59,678,247,947,TRUE
006225.jpg,715,286,770,360,FALSE
006225.jpg,282,227,439,472,TRUE
006225.jpg,813,336,923,505,TRUE
006225.jpg,558,610,773,937,TRUE
006225.jpg,285,768,466,1004,TRUE
006225.jpg,42,174,206,408,TRUE
006225.jpg,816,15,925,156,TRUE
006225.jpg,960,306,1063,416,FALSE
006225.jpg,953,73,1080,284,FALSE
006225.jpg,560,140,615,209,TRUE
006225.jpg,564,370,703,543,FALSE
006226.jpg,37,121,350,581,TRUE
006226.jpg,418,57,702,321,FALSE
006227.jpg,350,282,816,948,TRUE
006228.jpg,200,87,623,734,TRUE
006229.jpg,175,83,348,319,TRUE
006230.jpg,287,220,742,904,TRUE
006231.jpg,112,202,619,824,TRUE
006232.jpg,263,113,725,762,TRUE
006233.jpg,25,92,253,391,TRUE
006234.jpg,671,82,940,471,TRUE
006235.jpg,321,257,738,840,TRUE
006236.jpg,328,129,885,877,TRUE
006237.jpg,345,128,762,811,TRUE
006238.jpg,336,87,825,756,TRUE
006239.jpg,245,184,672,772,TRUE
006240.jpg,279,106,733,782,TRUE
006241.jpg,212,295,570,858,TRUE
006241.jpg,684,393,862,621,TRUE
006242.jpg,559,173,919,604,TRUE
006242.jpg,125,305,334,595,TRUE
006243.jpg,595,186,931,658,TRUE
006243.jpg,59,185,445,700,TRUE
006244.jpg,362,157,665,609,TRUE
006245.jpg,66,858,260,1141,TRUE
006245.jpg,786,867,1014,1207,TRUE
006245.jpg,421,778,646,1099,TRUE
006246.jpg,470,341,709,673,TRUE
006247.jpg,363,317,657,710,TRUE
006248.jpg,282,285,720,913,TRUE
006249.jpg,184,379,302,522,TRUE
006249.jpg,410,243,536,412,TRUE
006249.jpg,811,276,922,434,FALSE
006250.jpg,526,207,883,638,TRUE
006251.jpg,497,180,990,875,TRUE
006252.jpg,394,204,786,825,TRUE
006253.jpg,331,175,719,718,TRUE
006254.jpg,178,114,466,549,TRUE
006255.jpg,185,205,374,470,FALSE
006256.jpg,270,77,828,870,TRUE
006257.jpg,475,486,756,837,TRUE
006258.jpg,381,173,788,742,TRUE
006259.jpg,407,72,551,286,TRUE
006260.jpg,229,66,592,614,TRUE
006261.jpg,630,279,865,642,TRUE
006261.jpg,195,254,430,626,TRUE
006262.jpg,609,170,699,291,TRUE
006262.jpg,572,418,649,534,TRUE
006262.jpg,635,677,718,769,TRUE
006262.jpg,134,430,375,735,TRUE
006263.jpg,715,72,1025,409,FALSE
006264.jpg,219,136,618,753,TRUE
006265.jpg,561,107,847,441,TRUE
006266.jpg,371,42,695,609,TRUE
006266.jpg,969,728,1080,1044,TRUE
006267.jpg,216,141,526,594,TRUE
006268.jpg,445,144,695,488,TRUE
006269.jpg,331,159,714,672,TRUE
006270.jpg,99,174,479,661,TRUE
006270.jpg,692,536,908,778,FALSE
006271.jpg,235,229,759,902,TRUE
006272.jpg,1,68,369,578,TRUE
006273.jpg,278,0,788,683,TRUE
006274.jpg,255,248,809,1021,TRUE
006275.jpg,256,325,728,1006,TRUE
006276.jpg,273,251,677,815,TRUE
006277.jpg,168,215,396,602,TRUE
006278.jpg,313,234,715,849,FALSE
006279.jpg,277,168,1044,1142,TRUE
006280.jpg,291,289,755,946,TRUE
006281.jpg,631,528,987,1105,TRUE
006282.jpg,284,102,528,444,TRUE
006283.jpg,255,113,473,439,TRUE
006284.jpg,246,214,531,612,TRUE
006285.jpg,293,155,641,680,TRUE
006286.jpg,375,261,766,791,TRUE
006287.jpg,394,212,758,700,TRUE
006288.jpg,405,36,499,162,FALSE
006289.jpg,340,187,587,505,TRUE
006290.jpg,419,82,622,397,TRUE
006291.jpg,652,557,881,912,TRUE
006291.jpg,647,16,879,364,TRUE
006291.jpg,128,14,352,365,TRUE
006291.jpg,112,557,333,932,TRUE
006292.jpg,168,52,394,374,TRUE
006293.jpg,274,294,789,995,TRUE
006294.jpg,494,10,1078,606,TRUE
006295.jpg,463,206,562,344,TRUE
006296.jpg,165,18,308,206,FALSE
006297.jpg,143,101,719,829,TRUE
006298.jpg,174,35,947,1025,TRUE
006299.jpg,182,55,623,655,TRUE
006300.jpg,432,184,731,601,TRUE
006301.jpg,382,15,619,410,TRUE
006302.jpg,314,227,675,691,TRUE
006303.jpg,438,165,725,554,TRUE
006304.jpg,244,106,910,1075,FALSE
006305.jpg,175,16,620,726,TRUE
006306.jpg,155,232,592,806,TRUE
006307.jpg,292,472,829,1196,TRUE
006308.jpg,230,52,391,269,TRUE
006308.jpg,80,765,248,985,TRUE
006308.jpg,897,698,1018,857,TRUE
006308.jpg,228,414,382,621,TRUE
006308.jpg,609,694,720,833,TRUE
006308.jpg,727,99,880,299,TRUE
006309.jpg,309,172,707,746,TRUE
006310.jpg,375,11,818,402,FALSE
006311.jpg,658,165,939,518,TRUE
006311.jpg,641,573,769,711,FALSE
006312.jpg,378,1,692,322,TRUE
006313.jpg,624,261,808,503,TRUE
006313.jpg,130,56,295,224,FALSE
006314.jpg,519,205,672,436,TRUE
006314.jpg,138,110,270,241,TRUE
006315.jpg,398,259,760,791,TRUE
006316.jpg,497,153,589,273,TRUE
006317.jpg,332,0,1070,819,TRUE
006318.jpg,355,363,581,657,TRUE
006319.jpg,164,176,512,629,FALSE
006319.jpg,394,260,518,426,FALSE
006320.jpg,210,238,889,1245,TRUE
006321.jpg,267,321,610,751,TRUE
006322.jpg,672,575,762,692,TRUE
006323.jpg,340,8,864,485,FALSE
006324.jpg,344,505,678,966,FALSE
006325.jpg,522,134,952,762,TRUE
006325.jpg,138,599,342,825,TRUE
006326.jpg,332,208,718,710,FALSE
006327.jpg,212,80,489,465,FALSE
006328.jpg,281,164,659,740,TRUE
006329.jpg,117,51,541,536,TRUE
006330.jpg,159,179,763,957,FALSE
006331.jpg,85,360,749,940,FALSE
006332.jpg,652,455,1046,1017,FALSE
006333.jpg,64,72,285,368,TRUE
006334.jpg,196,194,444,520,TRUE
006334.jpg,786,248,1069,651,TRUE
006335.jpg,428,23,807,617,TRUE
006336.jpg,579,478,1027,1153,TRUE
006337.jpg,288,140,705,844,FALSE
006338.jpg,340,153,584,467,TRUE
006339.jpg,668,236,931,594,TRUE
006340.jpg,377,183,697,610,TRUE
006341.jpg,385,46,759,569,TRUE
006342.jpg,258,84,829,757,TRUE
006343.jpg,230,143,653,667,TRUE
006344.jpg,253,223,564,668,TRUE
006345.jpg,212,173,431,500,TRUE
006345.jpg,597,191,825,488,TRUE
006346.jpg,530,326,687,528,TRUE
006346.jpg,372,383,533,570,TRUE
006347.jpg,314,227,782,910,TRUE
006348.jpg,278,167,768,945,TRUE
006349.jpg,0,217,432,902,TRUE
006349.jpg,637,210,1026,662,TRUE
006350.jpg,497,102,621,265,TRUE
006350.jpg,157,227,256,383,TRUE
006351.jpg,512,111,725,391,TRUE
006351.jpg,193,133,373,338,TRUE
006352.jpg,304,199,756,786,TRUE
006353.jpg,311,321,732,948,TRUE
006354.jpg,694,40,828,209,TRUE
006354.jpg,431,44,536,198,TRUE
006354.jpg,556,166,607,251,TRUE
006355.jpg,32,208,64,257,FALSE
006355.jpg,158,146,228,240,TRUE
006355.jpg,76,220,101,255,FALSE
006355.jpg,19,76,37,104,FALSE
006356.jpg,472,273,546,368,FALSE
006356.jpg,11,158,113,289,TRUE
006357.jpg,362,245,733,770,TRUE
006358.jpg,281,94,595,519,TRUE
006359.jpg,150,197,269,386,TRUE
006359.jpg,782,197,917,379,TRUE
006360.jpg,10,198,129,366,TRUE
006360.jpg,187,54,429,337,FALSE
006361.jpg,360,112,611,436,TRUE
006362.jpg,378,25,747,513,TRUE
006363.jpg,205,159,445,469,TRUE
006364.jpg,200,0,751,729,TRUE
006365.jpg,225,100,490,467,TRUE
006366.jpg,272,196,682,851,TRUE
006367.jpg,223,138,740,893,TRUE
006368.jpg,3,437,298,987,TRUE
006368.jpg,483,753,827,1299,TRUE
006369.jpg,383,188,687,598,TRUE
006370.jpg,150,104,381,464,TRUE
006371.jpg,160,95,393,407,TRUE
006371.jpg,618,501,796,792,TRUE
006372.jpg,358,258,811,848,TRUE
006373.jpg,87,197,555,895,TRUE
006373.jpg,627,191,1029,757,TRUE
006374.jpg,700,479,1005,931,TRUE
006375.jpg,280,154,785,903,TRUE
006376.jpg,517,180,672,414,TRUE
006377.jpg,437,198,795,683,TRUE
006378.jpg,384,50,468,163,FALSE
006378.jpg,176,55,250,156,FALSE
006379.jpg,239,117,593,644,TRUE
006380.jpg,359,156,704,618,FALSE
006381.jpg,183,441,471,872,TRUE
006381.jpg,433,375,823,887,TRUE
006382.jpg,521,171,830,604,TRUE
006383.jpg,291,263,923,983,FALSE
006384.jpg,342,239,777,855,TRUE
006385.jpg,496,420,537,491,FALSE
006385.jpg,1013,263,1075,359,FALSE
006385.jpg,497,331,566,430,FALSE
006386.jpg,493,348,867,798,TRUE
006387.jpg,197,102,848,925,TRUE
006388.jpg,559,270,731,517,TRUE
006389.jpg,337,667,743,1206,TRUE
006389.jpg,802,383,1271,1004,TRUE
006390.jpg,675,220,963,626,TRUE
006391.jpg,413,339,660,684,TRUE
006392.jpg,474,292,1243,1392,TRUE
006392.jpg,1121,973,1204,1083,FALSE
006393.jpg,439,287,724,688,TRUE
006394.jpg,438,150,968,934,TRUE
006395.jpg,141,204,332,483,TRUE
006396.jpg,511,244,789,751,TRUE
006397.jpg,344,0,889,766,TRUE
006398.jpg,129,198,403,558,TRUE
006399.jpg,39,188,645,1058,TRUE
006399.jpg,647,539,795,745,FALSE
006399.jpg,551,55,1068,868,TRUE
006400.jpg,353,337,830,981,TRUE
006401.jpg,246,585,686,1172,TRUE
006402.jpg,374,137,797,752,TRUE
006403.jpg,206,40,522,465,TRUE
006404.jpg,256,168,643,678,TRUE
006405.jpg,459,76,562,202,TRUE
006405.jpg,250,182,336,304,TRUE
006406.jpg,289,407,926,1321,TRUE
006407.jpg,243,57,508,383,TRUE
006408.jpg,227,230,349,408,TRUE
006408.jpg,445,165,575,353,FALSE
006409.jpg,685,265,1024,689,TRUE
006410.jpg,258,278,755,959,TRUE
006411.jpg,348,148,512,398,TRUE
006412.jpg,604,2,1223,702,TRUE
006412.jpg,1402,322,1439,428,FALSE
006413.jpg,716,369,842,539,TRUE
006414.jpg,563,128,1257,1139,TRUE
006415.jpg,222,122,581,644,TRUE
006416.jpg,672,175,1259,1058,TRUE
006417.jpg,354,319,865,910,TRUE
006418.jpg,366,67,753,677,TRUE
006419.jpg,246,324,1001,1281,TRUE
006420.jpg,236,101,502,458,TRUE
006421.jpg,255,200,367,373,TRUE
006422.jpg,539,474,683,646,TRUE
006423.jpg,342,616,758,1235,TRUE
006424.jpg,698,317,1064,853,TRUE
006425.jpg,187,59,395,371,TRUE
006426.jpg,196,147,430,493,TRUE
006427.jpg,304,158,744,801,TRUE
006428.jpg,429,273,639,552,TRUE
006429.jpg,266,139,507,478,TRUE
006430.jpg,167,162,412,504,TRUE
006431.jpg,764,98,924,306,TRUE
006432.jpg,691,293,797,452,FALSE
006433.jpg,282,90,693,694,TRUE
006434.jpg,261,248,635,731,TRUE
006435.jpg,529,66,731,328,TRUE
006436.jpg,243,201,811,957,TRUE
006437.jpg,454,348,979,1094,TRUE
006437.jpg,663,788,757,920,FALSE
006438.jpg,205,0,674,554,TRUE
006439.jpg,536,258,756,556,TRUE
006439.jpg,299,280,513,584,TRUE
006440.jpg,416,349,480,433,TRUE
006441.jpg,10,107,388,653,TRUE
006442.jpg,94,51,176,170,TRUE
006443.jpg,529,231,984,937,TRUE
006444.jpg,403,168,642,440,TRUE
006445.jpg,542,102,1362,1296,TRUE
006446.jpg,166,139,321,374,TRUE
006447.jpg,115,0,372,345,TRUE
006448.jpg,262,327,851,1136,TRUE
006449.jpg,334,140,753,732,TRUE
006450.jpg,158,26,202,103,TRUE
006451.jpg,39,27,130,148,TRUE
006452.jpg,361,261,650,620,TRUE
006453.jpg,8,306,300,752,TRUE
006453.jpg,497,255,785,660,TRUE
006453.jpg,975,105,1221,563,TRUE
006454.jpg,492,217,614,408,TRUE
006455.jpg,788,54,1090,481,TRUE
006455.jpg,1072,284,1151,405,FALSE
006456.jpg,240,114,489,473,TRUE
006457.jpg,71,7,189,129,TRUE
006458.jpg,480,37,950,685,TRUE
006459.jpg,290,163,645,535,TRUE
006460.jpg,359,131,662,530,TRUE
006461.jpg,556,239,691,390,TRUE
006461.jpg,690,166,855,367,TRUE
006461.jpg,596,438,724,594,FALSE
006462.jpg,296,193,664,752,TRUE
006463.jpg,109,0,413,423,TRUE
006464.jpg,423,19,623,285,TRUE
006465.jpg,253,98,545,495,TRUE
006466.jpg,710,397,845,599,TRUE
006466.jpg,203,209,350,414,TRUE
006467.jpg,325,7,1111,1032,TRUE
006468.jpg,592,485,774,774,TRUE
006469.jpg,332,38,838,750,TRUE
006470.jpg,340,407,435,561,TRUE
006470.jpg,573,406,669,564,TRUE
006470.jpg,104,416,198,560,TRUE
006470.jpg,809,403,912,567,TRUE
006471.jpg,220,166,571,666,TRUE
006472.jpg,369,56,543,334,TRUE
006473.jpg,361,364,993,1251,TRUE
006474.jpg,794,686,1011,930,TRUE
006474.jpg,561,107,677,278,TRUE
006474.jpg,246,660,351,783,TRUE
006475.jpg,327,224,691,738,TRUE
006476.jpg,666,213,829,431,TRUE
006477.jpg,325,8,636,650,TRUE
006478.jpg,531,769,763,1075,TRUE
006479.jpg,619,753,929,1139,TRUE
006480.jpg,482,205,738,609,TRUE
006481.jpg,395,129,599,374,TRUE
006481.jpg,600,211,783,453,TRUE
006482.jpg,592,671,863,1071,TRUE
006483.jpg,459,383,908,955,TRUE
006484.jpg,439,147,634,425,TRUE
006485.jpg,227,67,405,320,TRUE
006486.jpg,259,286,692,844,TRUE
006487.jpg,601,481,935,858,TRUE
006488.jpg,350,70,599,381,TRUE
006488.jpg,131,70,199,154,TRUE
006488.jpg,665,41,747,211,FALSE
006489.jpg,291,470,512,747,FALSE
006489.jpg,681,11,1440,1344,FALSE
006490.jpg,756,59,1278,600,FALSE
006490.jpg,444,367,824,920,TRUE
006491.jpg,317,210,726,761,TRUE
006492.jpg,250,117,332,231,TRUE
006492.jpg,50,41,116,126,TRUE
006493.jpg,470,56,637,315,TRUE
006494.jpg,501,198,774,560,TRUE
006495.jpg,440,359,1124,1272,TRUE
006496.jpg,100,3,355,343,TRUE
006496.jpg,314,46,432,155,FALSE
006497.jpg,120,5,248,153,TRUE
006497.jpg,158,1,213,30,FALSE
006498.jpg,79,3,647,797,TRUE
006498.jpg,726,240,1104,849,TRUE
006499.jpg,665,11,831,258,TRUE
006499.jpg,74,219,188,475,TRUE
006500.jpg,384,201,422,257,FALSE
006500.jpg,95,177,127,215,TRUE
006500.jpg,192,187,219,230,TRUE
006500.jpg,167,149,188,179,TRUE
006500.jpg,347,161,360,179,FALSE
006500.jpg,0,230,55,348,TRUE
006501.jpg,704,505,1157,1220,TRUE
006502.jpg,863,355,1362,1004,TRUE
006502.jpg,114,164,568,815,TRUE
006503.jpg,386,87,581,389,TRUE
006503.jpg,298,434,486,649,FALSE
006504.jpg,572,0,1099,482,TRUE
006505.jpg,765,308,947,571,TRUE
006506.jpg,96,92,136,191,TRUE
006506.jpg,347,147,390,209,TRUE
006506.jpg,600,114,642,172,TRUE
006506.jpg,222,189,268,240,TRUE
006507.jpg,225,0,580,385,TRUE
006508.jpg,72,82,255,337,TRUE
006508.jpg,218,764,422,1026,TRUE
006508.jpg,494,103,738,445,TRUE
006508.jpg,776,0,1235,1010,TRUE
006509.jpg,410,1,558,194,TRUE
006510.jpg,455,281,825,798,TRUE
006511.jpg,90,3,143,81,TRUE
006511.jpg,224,54,264,120,TRUE
006512.jpg,358,541,1009,1452,TRUE
006513.jpg,105,179,552,747,TRUE
006513.jpg,745,395,991,730,TRUE
006514.jpg,454,197,839,717,TRUE
006515.jpg,48,177,233,368,TRUE
006515.jpg,442,325,582,498,TRUE
006516.jpg,162,100,402,469,TRUE
006517.jpg,344,75,436,209,TRUE
006517.jpg,255,38,330,147,TRUE
006518.jpg,33,149,682,928,TRUE
006519.jpg,282,15,445,242,TRUE
006520.jpg,170,3,273,133,TRUE
006521.jpg,456,136,1050,956,TRUE
006522.jpg,427,162,623,399,TRUE
006522.jpg,104,371,214,493,TRUE
006522.jpg,192,263,299,383,TRUE
006522.jpg,286,275,357,371,TRUE
006523.jpg,512,431,981,1070,TRUE
006524.jpg,274,22,502,346,TRUE
006525.jpg,182,76,466,441,TRUE
006526.jpg,489,118,636,325,TRUE
006526.jpg,363,218,427,357,FALSE
006527.jpg,285,92,424,269,TRUE
006528.jpg,188,1,311,158,TRUE
006529.jpg,218,60,342,253,TRUE
006530.jpg,171,156,331,385,TRUE
006530.jpg,749,263,908,499,FALSE
006531.jpg,247,193,551,660,TRUE
006532.jpg,64,109,494,722,TRUE
006532.jpg,606,152,1010,644,TRUE
006533.jpg,459,367,912,988,TRUE
006534.jpg,252,85,570,523,TRUE
006535.jpg,166,89,752,913,TRUE
006536.jpg,80,251,414,726,TRUE
006536.jpg,535,58,1037,934,TRUE
006537.jpg,617,301,994,873,TRUE
006537.jpg,85,383,566,1071,TRUE
006538.jpg,228,247,405,517,TRUE
006539.jpg,258,187,710,833,TRUE
006540.jpg,512,87,985,759,TRUE
006540.jpg,34,291,407,705,TRUE
006540.jpg,88,570,127,638,FALSE
006541.jpg,501,126,593,277,TRUE
006541.jpg,248,134,342,273,TRUE
006541.jpg,752,167,849,302,TRUE
006542.jpg,234,210,465,520,TRUE
006543.jpg,351,42,957,929,TRUE
006544.jpg,266,76,463,332,TRUE
006545.jpg,228,104,372,296,TRUE
006546.jpg,290,450,745,1109,TRUE
006547.jpg,226,370,508,932,TRUE
006548.jpg,251,131,474,452,TRUE
006549.jpg,470,161,594,330,TRUE
006549.jpg,139,7,161,43,FALSE
006550.jpg,808,171,881,261,TRUE
006550.jpg,149,112,220,200,TRUE
006550.jpg,482,154,554,238,TRUE
006551.jpg,292,290,469,515,TRUE
006552.jpg,124,222,383,602,TRUE
006553.jpg,241,53,385,275,TRUE
006554.jpg,324,173,1043,1182,TRUE
006555.jpg,243,58,384,287,TRUE
006556.jpg,417,309,580,530,TRUE
006557.jpg,500,221,911,838,TRUE
006558.jpg,224,211,846,1051,TRUE
006559.jpg,931,677,1347,1227,TRUE
006559.jpg,0,462,197,776,TRUE
006559.jpg,504,171,924,779,TRUE
006560.jpg,258,197,821,941,TRUE
006561.jpg,246,434,457,719,TRUE
006561.jpg,34,6,73,52,FALSE
006562.jpg,318,177,1005,1099,TRUE
006563.jpg,319,174,680,716,TRUE
006564.jpg,195,556,458,928,TRUE
006565.jpg,439,115,667,423,TRUE
006566.jpg,95,385,500,938,TRUE
006566.jpg,1010,605,1332,1123,TRUE
006566.jpg,521,368,694,607,FALSE
006566.jpg,774,280,969,538,FALSE
006567.jpg,221,0,503,279,TRUE
006568.jpg,349,155,1027,1160,TRUE
006569.jpg,494,638,983,1343,TRUE
006570.jpg,421,175,1055,1062,TRUE
006571.jpg,574,596,674,730,TRUE
006571.jpg,941,242,1077,412,TRUE
006571.jpg,149,807,260,951,TRUE
006572.jpg,279,167,801,866,TRUE
006573.jpg,171,100,385,392,TRUE
006574.jpg,306,331,701,897,TRUE
006575.jpg,387,143,697,629,TRUE
006576.jpg,250,60,1016,1158,TRUE
006577.jpg,316,222,726,808,TRUE
006578.jpg,856,288,977,438,TRUE
006578.jpg,667,192,785,383,TRUE
006578.jpg,1050,312,1170,490,TRUE
006578.jpg,399,225,556,450,TRUE
006579.jpg,318,175,679,712,TRUE
006580.jpg,259,22,986,1079,TRUE
006581.jpg,90,333,669,1047,TRUE
006582.jpg,728,493,1219,1155,TRUE
006582.jpg,373,509,671,899,FALSE
006583.jpg,505,197,1431,1630,FALSE
006584.jpg,368,94,926,858,TRUE
006585.jpg,200,337,831,1207,TRUE
006586.jpg,257,253,1027,1154,TRUE
006587.jpg,299,157,936,1056,TRUE
006588.jpg,176,13,362,219,TRUE
006588.jpg,84,129,284,397,FALSE
006589.jpg,173,83,440,465,TRUE
006590.jpg,203,77,499,473,TRUE
006591.jpg,871,356,1056,547,TRUE
006591.jpg,454,186,624,403,TRUE
006591.jpg,14,589,196,784,TRUE
006592.jpg,896,533,1277,1065,TRUE
006592.jpg,166,594,448,1001,TRUE
006592.jpg,585,347,833,674,TRUE
006593.jpg,337,64,1072,1099,TRUE
006594.jpg,93,132,413,556,TRUE
006595.jpg,380,158,914,920,TRUE
006596.jpg,292,109,970,1090,TRUE
006597.jpg,192,292,220,384,TRUE
006597.jpg,469,262,499,360,TRUE
006597.jpg,382,268,405,343,TRUE
006597.jpg,308,247,352,386,TRUE
006597.jpg,75,295,103,377,TRUE
006597.jpg,26,300,53,382,TRUE
006598.jpg,608,248,1090,997,TRUE
006599.jpg,156,95,476,538,TRUE
006600.jpg,71,122,300,463,TRUE
006601.jpg,515,190,611,320,FALSE
006601.jpg,859,159,971,314,FALSE
006601.jpg,1248,130,1366,278,FALSE
006601.jpg,294,812,423,967,FALSE
006601.jpg,1097,579,1219,742,FALSE
006601.jpg,144,68,262,258,FALSE
006601.jpg,759,838,884,1041,FALSE
006601.jpg,300,399,410,553,TRUE
006602.jpg,303,126,864,850,TRUE
006603.jpg,259,223,449,496,TRUE
006604.jpg,337,120,995,1086,TRUE
006605.jpg,119,13,196,93,TRUE
006606.jpg,110,16,131,46,TRUE
006606.jpg,41,30,67,62,TRUE
006606.jpg,171,18,202,59,TRUE
006607.jpg,50,50,113,137,TRUE
006607.jpg,127,36,165,122,TRUE
006608.jpg,125,20,199,116,TRUE
006609.jpg,75,39,138,128,TRUE
006610.jpg,150,18,195,82,TRUE
006611.jpg,91,22,153,117,TRUE
006612.jpg,49,19,81,60,FALSE
006612.jpg,177,12,214,63,TRUE
006613.jpg,40,18,116,133,TRUE
006614.jpg,166,47,217,108,TRUE
006615.jpg,184,56,227,117,TRUE
006616.jpg,184,113,207,143,TRUE
006617.jpg,201,28,235,76,TRUE
006618.jpg,88,45,170,171,TRUE
006619.jpg,252,110,475,372,TRUE
006620.jpg,8,28,85,146,TRUE
006620.jpg,196,54,259,137,TRUE
006620.jpg,101,26,153,89,TRUE
006621.jpg,97,13,252,229,TRUE
006622.jpg,134,26,166,69,TRUE
006622.jpg,0,79,17,108,TRUE
006622.jpg,215,79,232,101,TRUE
006623.jpg,126,13,184,84,TRUE
006624.jpg,205,52,243,94,TRUE
006624.jpg,89,37,133,96,TRUE
006624.jpg,4,83,28,112,FALSE
006625.jpg,165,22,218,95,TRUE
006625.jpg,631,19,687,89,TRUE
006625.jpg,1001,24,1058,89,FALSE
006625.jpg,991,247,1054,304,FALSE
006625.jpg,632,128,689,204,TRUE
006625.jpg,509,136,580,212,TRUE
006625.jpg,1114,131,1175,198,TRUE
006625.jpg,873,134,933,209,TRUE
006625.jpg,999,121,1062,209,TRUE
006625.jpg,882,253,934,318,TRUE
006625.jpg,528,253,575,309,FALSE
006625.jpg,517,18,571,88,TRUE
006625.jpg,644,249,695,317,TRUE
006625.jpg,729,257,789,327,FALSE
006625.jpg,32,136,93,205,TRUE
006625.jpg,1109,11,1173,88,TRUE
006625.jpg,529,255,563,284,FALSE
006626.jpg,60,0,202,163,TRUE
006627.jpg,300,71,387,187,TRUE
